NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
2429;74;podlaskie;20030 Bielsk Podlaski;2003 bielski (podlaski);Bielsk Podlaski;Dubiażyn;zagrożenia;52.670556;23.160556;32;10.05.2020;11.05.2020;18.05.2020;P/20/21055;IPT+;1;odstrzelony;1. samiec 18 m - 61 kg  ;0;0;0;0;;
2430;75;podlaskie;20030 Bielsk Podlaski;2003 bielski (podlaski);Bielsk Podlaski;Piliki;zagrożenia;52.738056;23.148611;32;10.05.2020;11.05.2020;18.05.2020;P/20/21055;IPT+;1;odstrzelony;1. samiec 18 m - 55 kg  ;0;0;0;0;;
2431;871/2020;warmińsko-mazurskie;28040 Elbląg;2861 Elbląg;Miasto Elbląg;Elbląg (Próchnik);objęty ograniczeniami;54.25132;19.47277;30;04.05.2020;05.05.2020;14.05.2020;P/20/20629;RT-PCR+;3;padły/padłe;1. samica - 24 m - 60 kg                        2. samiec - 24 m - 50 kg                          3. samica - 2 m - 2 kg;;
2432;872/2020;warmińsko-mazurskie;28040 Elbląg;2804 elbląski;Tolkmicko;Suchacz;objęty ograniczeniami;54.2825;19.429167;30;29.04.2020;30.04.2020;14.05.2020;P/20/20629;RT-PCR+;2;padły/padłe;1. samica - 24 m - 40 kg                        2. samica - 24 m - 40 kg;;
2433;873/2020;warmińsko-mazurskie;28050 Ełk;2805 ełcki;Ełk;Przytuły;objęty ograniczeniami;53.929000;22.367100;32;07.05.2020;11.05.2020;15.05.2020;P/20/20921;RT-PCR+;1;odstrzelony;"samica - 24 m - 40 kg";;
2434;792/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Biskupiec;Kobułty;objęty ograniczeniami;53.7828;21.0211;30;15.04.2020;17.04.2020;22.04.2020;P/20/17743;RT-PCR+;2;padły/padłe;"1. samica - 12 m - 30 kg.,. samica - 12 m - 30 kg";2;
2435;793/2020;warmińsko-mazurskie;28150 Ostróda;2815 ostródzki;Łukta;Komorowo  ;objęty ograniczeniami;53.820083;20.120333;32;20.02.2020;25.02.2020;06.04.2020;P/20/10273;RT-PCR+;1;odstrzelony; samiec - 12  m - 45 kg;
2436;794/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Świątki;Kalisty;objęty ograniczeniami;53.9230;20.1636;30;09.04.2020;15.04.2020;22.04.2020;P/20/17743;RT-PCR+;2;padły/padłe;"1. samica - 36 m - 80 kg,2. samica - 3 tyg, 10 kg";2;
2437;138;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;Wolsztyn;Kębłowo ;objęty ograniczeniami;52.068408;16.105665;32;04.05.2020;06.05.2020;15.05.2020;P/20/20900;RT-PCR+;1;padły/padłe;1. płeć nie okreslona 8 m - 30 kg ;0;0;1;0;;
2438;139;wielkopolskie;30290 Wolsztyn;3029 wolsztyński;Wolsztyn;Rudno;objęty ograniczeniami;52.006019;16.010058;32;04.05.2020;06.05.2020;15.05.2020;P/20/20900;RT-PCR+;1;padły/padłe;1. samica - 24 m - 60 kg ;0;1;0;0;;
