NR ADNS;Nr przypadku w województwie;Województwo;Kod jednostki TRACES;Powiat wg kodu TERYT;Gmina;Miejscowość (najbliższa lub Nr obwodu łowieckiego) - jeśli możliwe;Nazwa obszaru z DWK 2014/709;Szerokość;Długość;Sposób unieszkodliwienia zwłok;Data zgłoszenia;Data wysłania próbek;Data potwierdzenia;Nr sprawozdania z badań (ostatecznego);Rodzaj badania;Liczba dzików dodatnich;Przyczyna podejrzenia;Płeć - wiek (w miesiącach) - waga;+;++;+++;Kości;;
1144;290;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Proczki;objęty ograniczeniami;51.934654;15.741654;32;28.02.2020;02.03.2020;06.03.2020;P/20/10267;RT-PCR+;1;padły/padłe;1.płeć nieokreślona. wiek nieokreślony.20 kg;0;0;0;1;;
1145;291;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Bojadła - Milsko;objęty ograniczeniami;51.966803;15.7607;32;28.02.2020;02.03.2020;06.03.2020;P/20/10261;RT-PCR+;1;padły/padłe;1. samiec - 24 m - 40 kg;1;0;0;0;;
1146;292;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Milsko-Kliniczki;objęty ograniczeniami;51.972208;15.766971;32;28.02.2020;02.03.2020;06.03.2020;P/20/10260;RT-PCR+;1;padły/padłe;1. samiec - 36 m - 60 kg;1;0;0;0;;
1147;293;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Milsko-Kliniczki;objęty ograniczeniami;51.972092;15.766845;32;28.02.2020;02.03.2020;06.03.2020;P/20/10267;RT-PCR+;1;padły/padłe;1. płeć nieokreslona.wiek nieokreślony. 10kg;0;0;0;1;;
1148;294;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Tarnowa;objęty ograniczeniami;51.970977;15.737115;32;28.02.2020;02.03.2020;06.03.2020;P/20/10259;RT-PCR+;1;padły/padłe;1. samica - 48 m - 75 kg;1;0;0;0;;
1149;295;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Proczki - Milsko;objęty ograniczeniami;51.922474;15.7701;32;28.02.2020;02.03.2020;06.03.2020;P/20/10267;RT-PCR+;1;padły/padłe;1. płeć nieokreślona. wiek nieokreslony. 10kg;0;0;0;1;;
1150;296;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Dąbrowa;objęty ograniczeniami;51.904368;15.756799;32;28.02.2020;02.03.2020;06.03.2020;P/20/10267;RT-PCR+;1;padły/padłe;1. płeć nieokreślona. wiek nieokreślony. 10kg;0;0;0;1;;
1151;297;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Dąbrowa;objęty ograniczeniami;51.904175;15.758051;32;28.02.2020;02.03.2020;06.03.2020;P/20/10258;RT-PCR+;1;padły/padłe;1. samiec - 24 m - 60kg;1;0;0;0;;
1152;298;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Czarna;objęty ograniczeniami;51.911542;15.71308;32;28.02.2020;02.03.2020;06.03.2020;P/20/10257;RT-PCR+;1;padły/padłe;1. samica - 24 m - 40kg;1;0;0;0;;
1153;299;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Ostrzyce;objęty ograniczeniami;52.0528311;15.7632344;32;28.02.2020;02.03.2020;06.03.2020;P/20/10267;RT-PCR+;1;padły/padłe;1. samiec - 36 m - 60 kg;0;0;1;0;;
1154;300;lubuskie;08090 Zielona Góra;0862 Zielona Góra;Zielona Góra;Nowy Kisielin;objęty ograniczeniami;51.9239379;15.6301053;32;29.02.2020;02.03.2020;06.03.2020;P/20/10268;RT-PCR+;1;padły/padłe;1. samica - 36 m-cy . 80kg;0;1;0;0;;
1155;301;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Górzykowo;objęty ograniczeniami;52.0482511;15.6547193;32;01.03.2020;02.03.2020;06.03.2020;P/20/10269;RT-PCR+;1;padły/padłe;1. samica . 48 m-cy . 100kg;1;0;0;0;;
1156;302;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Górzykowo;objęty ograniczeniami;52.0480318;15.654727;32;01.03.2020;02.03.2020;06.03.2020;P/20/10270;RT-PCR+;1;padły/padłe;1. samica . 36 m-cy . 70kg;1;0;0;0;;
1157;303;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Górzykowo;objęty ograniczeniami;52.0535071;15.6564792;32;01.03.2020;02.03.2020;06.03.2020;P/20/10271;RT-PCR+;1;padły/padłe;1. samiec - 96 m - 120 kg;1;0;0;0;;
1158;304;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Ledno;objęty ograniczeniami;51.995313;15.715782;32;01.03.2020;02.03.2020;06.03.2020;P/20/10267;RT-PCR+;1;padły/padłe;1. samiec . 48 m-cy . 75kg;0;0;1;0;;
1159;250;lubelskie;06080 Lubartów;0608 lubartowski;Uścimów;Orzechów Kolonia;zagrożenia;51.490989;22.986094;32;21.02.2020;27.02.2020;02.03.2020;P/20/09356;ELISA+IPT+;1;odstrzelony;samica - 24 m-ce. 40 kg;0;0;0;0;;
1160;253;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Łaszczów;Hopkie;objęty ograniczeniami;50.524459;23.64168;32;21.02.2020;24.02.2020;02.03.2020;P/20/09443;RT-PCR+;1;padły/padłe;samica - 48 m - 120 kg;1;0;0;0;;
1161;305;lubuskie;08120 Sława;0812 wschowski;Sława;Bagno ;objęty ograniczeniami;51.96275;16.055341;32;02.03.2020;04.03.2020;10.03.2020;P/20/10701;RT-PCR+;1;padły/padłe;1.samiec - 36 m -30KG;0;0;1;0;;
1162;306;lubuskie;08120 Sława;0812 wschowski;Sława;Dębowo;objęty ograniczeniami;51.930356;16.011244;32;02.03.2020;04.03.2020;10.03.2020;P/20/10701;RT-PCR+;1;padły/padłe;"1.samica - 36 m - 50kg";0;0;1;0;;
1163;307;lubuskie;08120 Sława;0812 wschowski;Sława;Lubiatów;objęty ograniczeniami;51.928539;15.964337;32;02.03.2020;04.03.2020;10.03.2020;P/20/10701 P/20/10710;RT-PCR+;5;padły/padłe;"1.samiec - 36 m - 60kg, 2.samiec - 24m - 40kg, 3. samica -36m - 50kg                         4. samica - 12MCY. 30kg                        5. NIEOKREŚLONA. 5KG";0;1;2;2;;
1164;308;lubuskie;08120 Sława;0812 Wschowski;Sława;Stare Strącze;objęty ograniczeniami;51.822519;16.101955;32;03.03.2020;04.03.2020;10.03.2020;P/20/10702;RT-PCR+;1;padły/padłe;1. samiec -36 m -50KG;1;0;0;0;;
1165;309;lubuskie;08040 Nowa Sól;0804 nowosolski;Kolsko;Konotop;objęty ograniczeniami;51.948201;15.911113;32;02.03.2020;04.03.2020;10.03.2020;P/20/10707;RT-PCR+;2;padły/padłe;"płec nieokreślona .12 mc.25 kg, plec nieokreślona.12 mc.20 kg";0;0;2;0;;
1166;310;lubuskie;08040 Nowa Sól;0804 nowosolski;Kolsko;Lipka;objęty ograniczeniami;51.956822;15.927998;32;02.03.2020;04.03.2020;10.03.2020;P/20/10707;RT-PCR+;2;padły/padłe;"samica -60 MC.80kg, samica -60 MC.80kg";0;0;2;0;;
1167;311;lubuskie;08040 Nowa Sól;0804 nowosolski;Otyń;Niedoradz;objęty ograniczeniami;51.887135;15.696655;32;02.03.2020;04.03.2020;10.03.2020;"P/20/10707,P/20/10700,P/20/10698,P/20/10699";RT-PCR+;6;padły/padłe;"plec nieokreslona.36 mc.40 kg, płec nieokreślona.36 mc.40kg, samica -48mc.70kg, płec nieokreślona.24mc.30kg, samiec -48mc.80kg, samica -24mc.40kg";3;0;1;2;;
1168;312;lubuskie;08040 Nowa Sól;0804 nowosolski;Kolsko;tatarki;objęty ograniczeniami;52.007717;15.949663;32;03.03.2020;04.03.2020;10.03.2020;P/20/10706;RT-PCR+;1;padły/padłe;"samica -24MC.40KG";1;0;0;0;;
1169;313;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;STANY;objęty ograniczeniami;51.820605;15.758635;32;03.03.2020;04.03.2020;10.03.2020;P/20/10705;RT-PCR+;1;odstrzelony z objawami;samica -24mc.40kg;1;0;0;0;;
1170;314;lubuskie;08040 Nowa Sól;0804 nowosolski;Nowa Sól;przyborów;objęty ograniczeniami;51.8326;15.7885;32;03.03.2020;04.03.2020;10.03.2020;P/20/10707;RT-PCR+;1;padły/padłe;plec nieokreślona.36mc.15 kg;0;0;0;1;;
1171;315;lubuskie;08040 Nowa Sól;0804 nowosolski;OTYŃ;OTYŃ;objęty ograniczeniami;51.853843;15.72621;32;03.03.2020;04.03.2020;10.03.2020;P/20/10704;RT-PCR+;1;padły/padłe;samica -36MC.40KG;1;0;0;0;;
1172;316;lubuskie;08040 Nowa Sól;0804 nowosolski;KOLSKO;KOLSKO;objęty ograniczeniami;51.953629;15.991326;32;02.03.2020;04.03.2020;10.03.2020;P/20/10703;RT-PCR+;1;padły/padłe;samiec -60KG.100KG;1;0;0;0;;
1173;317;lubuskie;08040 Nowa Sól;0804 nowosolski;OTYŃ;BORKI;objęty ograniczeniami;51.890399;15.75146;32;02.03.2020;04.03.2020;10.03.2020;P/20/10707;RT-PCR+;1;padły/padłe;samica -24MC.30KG;0;0;1;0;;
1174;1;dolnośląskie;02030 Głogów;0203 głogowski;Kotla;Grochowice;objęty ograniczeniami;51.801944;16.0025;32;05.03.2020;06.03.2020;12.03.2020;P/20/11094;RT-PCR+;1;padły/padłe;1. samiec - 8 m - 15 kg;1;0;0;0;;
1175;2144/83;mazowieckie;14170 Otwock;1417 otwocki;Kołbiel;Sępochów;objęty ograniczeniami;52.100833;21.464444;32;01.03.2020;02.03.2020;12.03.2020;P/20/11091  P/20/11092;RT-PCR+;2;padły/padłe;1. samica - 24 m-ce. 70 kg         2. samica - 24 m-ce. 50 kg;2;0;0;0;;
1176;2145/84;mazowieckie;14140 Nowy Dwór Mazowiecki;1408 legionowski;Nieporęt;Stanisławów Pierwszy;objęty ograniczeniami;52.388056;21.095;32;03.03.2020;04.03.2020;12.03.2020;P/20/11079;IPT+;1;odstrzelony;1. samica - 36 m - 55 kg;1;0;0;0;;
1177;2146/85;mazowieckie;14020 Ciechanów;1402 ciechanowski;Ciechanów;Pęchcin;zagrożenia;52.845918;20.547578;32;04.03.2020;05.03.2020;12.03.2020;P/20/11081;RT-PCR+;1;padły/padłe;1. płeć nieokreślona. 24 m-ce. 40 kg;0;0;1;1;;
1178;49;podlaskie;20100 Siemiatycze;2010 siemiatycki;Nurzec-Stacja;Nurczyk;objęty ograniczeniami;52.488874;23.17558;30;02.03.2020;03.03.2020;12.03.2020;P/20/11093;"RT-PCR+IPT+";1;padły/padłe;samiec - 18m - 50kg;1;0;0;0;;
1179;254;lubelskie;06040 Hrubieszów;0604 hrubieszowski;Uchanie;Chyżowice;objęty ograniczeniami;50.855581;23.704389;30;23.02.2020;25.02.2020;02.03.2020;P/20/09444;RT-PCR+;1;padły/padłe;samiec - 12 m - 20 kg;0;1;0;0;;
1180;255;lubelskie;06200 Zamość;0620 zamojski;Sitno;Kornelówka Kolonia;objęty ograniczeniami;50.789713;23.359099;30;18.02.2020;25.02.2020;02.03.2020;P/20/09447 P/20/09449;RT-PCR+;6;padły/padłe;"1. b.d.. ok. 18 m - ok. 40 kg; 2. b.d.. ok. 18 m - ok. 40 kg; 3. samica - 24 m-ce. 70 kg; 4. b.d.. 18 m - 30 kg; 5. samica - 36 m - 80 kg; 6. b.d.. 18 m - 40 kg";2;2;1;1;;
1181;256;lubelskie;06200 Zamość;0620 zamojski;Szczebrzeszyn;Kawęczynek;zagrożenia;50.675097;22.929141;30;19.02.2020;25.02.2020;03.03.2020;P/20/09470 P/20/09471;RT-PCR+;3;padły/padłe;"1.samiec - 12 m - 30 kg; 2. samica - 12-m - 35 kg; 3. samiec - 12 m - 30 kg";1;2;0;0;;
1182;257;lubelskie;06200 Zamość;0620 zamojski;Sułów;Sułowiec;zagrożenia;50.762741;22.901004;30;20.02.2020;25.02.2020;03.03.2020;P/20/09470;RT-PCR+;1;padły/padłe;b.d.. 18 m - 40 kg;0;0;1;0;;
1183;258;lubelskie;06200 Zamość;0620 zamojski;Radecznica;Zaburze;zagrożenia;50.723895;22.84613;30;20.02.2020;25.02.2020;03.03.2020;P/20/09450;RT-PCR+;2;padły/padłe;"1. samica - 24 m-ce. 70 kg; 2. samica - 6 m - 15 kg";2;0;0;0;;
1184;259;lubelskie;06200 Zamość;0620 zamojski;Zamość;Sitaniec Wolica;objęty ograniczeniami;50.7868389;23.212911;32;21.02.2020;25.02.2020;03.03.2020;P/20/09472;RT-PCR+;1;padły/padłe;samica - 24 m-ce. 45 kg;1;0;0;0;;
1185;260;lubelskie;06200 Zamość;0620 zamojski;Grabowiec;Wolica Uchańska;objęty ograniczeniami;50.828361;23.491952;32;22.02.2020;25.02.2020;03.03.2020;P/20/09475;"RT-PCR+ELISA+IPT+";1;odstrzelony;samica - 24 m-ce. 32 kg;0;0;0;0;;
1186;261;lubelskie;06050 Janów Lubelski;0605 janowski;Janów Lubelski;Janów Lubelski;objęty ograniczeniami;50.6723;22.3609;32;26.02.2020;25.02.2020;03.03.2020;P/20/09474;RT-PCR+;1;odstrzelony;samiec - 24 m-ce. 43 kg;0;0;0;0;;
1187;262;lubelskie;06060 Krasnystaw;0606 krasnostawski;Żółkiewka;Rożki;objęty ograniczeniami;50.92008;22.80142;30;27.02.2020;28.02.2020;04.03.2020;P/20/09680;RT-PCR+;1;padły/padłe;samica - 24 m-ce. 40 kg;0;1;0;0;;
1188;263;lubelskie;06040 Hrubieszów;0604 hrubieszowski;Uchanie;Gliniska;objęty ograniczeniami;50.861389;23.683331;32;26.02.2020;28.02.2020;05.03.2020;P/20/09869;RT-PCR+;2;padły/padłe;"1. b.d.. 10 m - 20 kg; 2. b.d.. 10 m - 20 kg";0;0;2;0;;
1189;264;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Rachanie;Grodysławice;objęty ograniczeniami;50.5084;23.6086;32;25.02.2020;26.02.2020;05.03.2020;P/20/09870;RT-PCR+;1;padły/padłe;samica - 48 m - 120 kg;1;0;0;0;;
1190;265;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tarnawatka;Tarnawatka;objęty ograniczeniami;50.52878;23.364363;32;25.02.2020;26.02.2020;05.03.2020;P/20/09871;RT-PCR+;1;padły/padłe;samica - 24 m-ce. 65 kg;0;1;0;0;;
1191;266;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tarnawatka;Tymin;objęty ograniczeniami;50.532641;23.479146;32;26.02.2020;26.02.2020;05.03.2020;P/20/09871 P/20/09872;RT-PCR+;3;padły/padłe;"1. samica - 36 m - 100 kg; 2. samiec - 24 m-ce. b.d. 3. samica - 18 m - 50 kg";0;1;1;1;;
1192;267;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tarnawatka;Tymin;objęty ograniczeniami;50.533869;23.477139;32;25.02.2020;26.02.2020;05.03.2020;P/20/09872;RT-PCR+;2;padły/padłe;"1. samica - 36 m - 80 kg; 2. samica - 36 m - 100 kg";0;2;0;0;;
1193;268;lubelskie;06180 Tomaszów Lubelski;0618 tomaszowski (lubelski);Tomaszów Lubelski;Typin;zagrożenia;50.484233;23.5529;32;25.02.2020;26.02.2020;05.03.2020;P/20/09873;RT-PCR+;1;padły/padłe;b.d.. 24 m-ce. 80 kg;0;0;1;0;;
1194;2147/86;mazowieckie;14180 Piaseczno;1418 piaseczyński;Konstancin-Jeziorna;Konstncin-Jeziorna;objęty ograniczeniami;52.088899;21.083802;32;04.03.2020;05.03.2020;12.03.2020;P/20/11080;ELISA+IPT+;1;odstrzelony;samica - 24 m-ce. 60 kg;1;0;0;0;;
1195;318;lubuskie;08120 Sława;0812 wschowski;Sława;BAGNO;objęty ograniczeniami;51.956822;16.050585;32;05.03.2020;06.03.2020;11.03.2020;P/20/10920;RT-PCR+;1;padły/padłe;1 samica - 36 m - 60kg;0;0;1;0;;
1196;319;lubuskie;08120 Sława;0812 wschowski;Sława;LIPINKI;objęty ograniczeniami;51.823668;16.047977;32;04.03.2020;06.03.2020;11.03.2020;P/20/10920;RT-PCR+;1;padły/padłe;"1. PŁEĆ NIEUSTALONA. 24 M-CE. 40kg";0;0;1;0;;
1197;320;lubuskie;08120 Sława;0812 wschowski;Sława;LUBIATÓW;objęty ograniczeniami;51.926944;15.973333;32;04.03.2020;06.03.2020;11.03.2020;P/20/10920 P/20/10917;RT-PCR+;2;padły/padłe;"1.PŁEĆ NIEUSTALONA. 36 m - 50kg, 2. PŁEĆ NIEUSTALONA. 36 m - 50kg";1;0;0;1;;
1198;321;lubuskie;08120 Sława;0812 Wschowski;Sława;DĘBOWO;objęty ograniczeniami;51.923341;16.03154;32;05.03.2020;06.03.2020;11.03.2020;P/20/10916;RT-PCR+;1;padły/padłe;1. samica - 48 m - 120kg;1;0;0;0;;
1199;322;lubuskie;08120 Sława;0812 wschowski;Sława;DĘBCZYN;objęty ograniczeniami;51.82465;16.028189;32;04.03.2020;06.03.2020;11.03.2020;P/20/10918 P/20/10920;RT-PCR+;2;padły/padłe;"1.samiec - 24 M-CE. 30kg, 2.PŁEĆ NIEUSTALONA. 36 m - 50kg";1;0;0;1;;
1200;323;lubuskie;08090 Zielona Góra;0809 zielonogórski;Bojadła;Klenica;objęty ograniczeniami;51.996177;15.805652;32;02.03.2020;04.03.2020;10.03.2020;P/20/10720;RT-PCR+;1;padły/padłe;1. samiec - 36 m-cy . 70kg;0;0;0;1;;
1201;324;lubuskie;08090 Zielona Góra;0809 zielonogórski;Czerwieńsk;Brody;objęty ograniczeniami;52.052311;15.41488;32;02.03.2020;04.03.2020;10.03.2020;P/20/10709;RT-PCR+;1;padły/padłe;1. samica - 12 m-cy . 35 kg;1;0;0;0;;
1202;325;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Laskowo - Mozów;objęty ograniczeniami;52.0534552;15.5177717;32;02.03.2020;04.03.2020;10.03.2020;P/20/10720;RT-PCR+;1;padły/padłe;1. samica . 36 m-cy . 80kg;0;0;0;1;;
1203;326;lubuskie;08090 Zielona Góra;0809 zielonogórski;Kargowa;Kargowa;objęty ograniczeniami;52.04905;15.84307;32;02.03.2020;04.03.2020;10.03.2020;P/20/10708;RT-PCR+;1;padły/padłe;1. samiec - 24 m-cy . 40 kg;1;0;0;0;;
1204;327;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Czarna;objęty ograniczeniami;51.902925;15.672471;32;02.03.2020;04.03.2020;10.03.2020;P/20/10720 P/20/10719 P/20/10718;RT-PCR+;4;padły/padłe;1. płec nieokreślona. 12 m - 30 kg   2. samica . 48 m-cy . 100kg                                3.  płeć nieokreślona. 12 m - 30kg     4.  płeć nieokreślona. 12 m - waga nieokreślona ;2;0;0;2;;
1205;328;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Podlegórz;objęty ograniczeniami;52.063;15.7209;32;02.03.2020;04.03.2020;10.03.2020;P/20/10711 P/20/10712 P/20/10713 P/20/10713 P/20/10714 P/20/10715 P/20/10716 P/20/10717 P/20/10720;RT-PCR+;16;padły/padłe;1. samiec - 12 m-cy . 30 kg                     2. samica - 24 m-cy . 50kg                              3. samica - 24m - 50 kg                     4. samica - 12 m - 30kg                                   5. samica . 12m - 35 kg                                   6. samiec - 24 m - 55kg                      7. samiec - 24 m - 40kg                        8. samiec - 12m-cy . 35kg                              9. samiec - 12m - 35kg                     10. samica - 12 m - 30kg                                 11. płeć nieokreślona. wiek nieokreślony. 30kg                                 12. samica - 24 m - 50kg                     13. płeć. wiek i waga nieokreślone                   14. płeć nieokreślona. wiek nieokreślony. 50kg                                               15.płeć nieokreślona. wiek nieokreślony. 50kg                                   16 . płeć nieokreślona. wiek nieokreślony. 55kg;6;8;0;2;;
1206;329;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Zabór;objęty ograniczeniami;51.932702;15.685277;32;04.03.2020;06.03.2020;11.03.2020;P/20/10915 P/20/10919 ;RT-PCR+;2;padły/padłe;1.samica - 12 m-cy . 30kg                       2.samica - 12 m - 30kg  ;2;0;0;0;;
1207;330;lubuskie;08090 Zielona Góra;0809 zielonogórski;Sulechów;Cigacice;objęty ograniczeniami;52.0335269;15.6023468;32;04.03.2020;06.03.2020;11.03.2020;P/20/10927;RT-PCR+;1;padły/padłe;1. samica - 60 m - 50 kg ;0;1;0;0;;
1208;331;lubuskie;08040 Nowa Sól;0804 nowosolski;siedlisko;bielawy;objęty ograniczeniami;51.78392;15.927088;32;07.03.2020;09.03.2020;12.03.2020;P/20/11072;RT-PCR+;1;padły/padłe;samica -48 MC.80kg;0;0;1;0;;
1209;332;lubuskie;08040 Nowa Sól;0804 nowosolski;OTYŃ;NIEDORADZ;objęty ograniczeniami;51.85431;15.679397;32;05.03.2020;06.03.2020;12.03.2020;P/20/10925;RT-PCR+;1;padły/padłe;samiec -12 MC.30kg;1;0;0;0;;
1210;333;lubuskie;08040 Nowa Sól;0804 nowosolski;kOLSKO;"GŁUSZYCA STRUMIANY";objęty ograniczeniami;51.974279;15.920177;32;04.03.2020;06.03.2020;12.03.2020;"P/20/10921,P/20/10926,P/20/11045";RT-PCR+;3;padły/padłe;"samica -60 MC.55kg, samiec -12MC.10kg, samiec -72MC.100KG";2;0;1;0;;
1211;334;lubuskie;08040 Nowa Sól;0804 nowosolski;NOWA SÓL;NOWA SÓL;objęty ograniczeniami;51.8156;15.7616;32;05.03.2020;06.03.2020;12.03.2020;"P/20/10923,P/20/10924,P/20/10922";RT-PCR+;3;padły/padłe;"samica -24MC.35KG, samica -24 MC.35kg, samiec -36MC.45kg";3;0;0;0;;
1212;335;lubuskie;08040 Nowa Sól;0804 nowosolski;kolsko;konotop;objęty ograniczeniami;51.956999;15.900176;32;06.03.2020;09.03.2020;12.03.2020;"P/20/10921,P/20/11073";RT-PCR+;2;padły/padłe;"samica -60MC.85kg, samica -48MC.60KG";0;1;1;0;;
1213;336;lubuskie;08040 Nowa Sól;0804 nowosolski;KOLSKO;KOLSKO;objęty ograniczeniami;51.978389;15.976742;32;06.03.2020;09.03.2020;12.03.2020;"P/20/11072";RT-PCR+;3;padły/padłe;"PŁEC NIEOKRESLONA.24 MC.20KG, NIEOKREŚLONE, NIEOKREŚLONE";0;0;1;2;;
1214;337;lubuskie;08090 Zielona Góra;0809 zielonogórski;Zabór;Proczki;objęty ograniczeniami;51.934708;15.73002;32;06.03.2020;09.03.2020;12.03.2020;P/20/11077;RT-PCR+;1;padły/padłe;1.samica . 12m - 30kg;1;0;0;0;;
1215;338;lubuskie;08090 Zielona Góra;0809 zielonogórski;Bojadła;Bojadła ;objęty ograniczeniami;51.96099;15.88695;32;06.03.2020;09.03.2020;12.03.2020;P/20/11076 P/20/11074 P/20/11097;RT-PCR+;3;padły/padłe;"1.samica - 36 m - 50kg   2.samiec - 18 m - 30kg, 3.samica . 36 m - 50kg";0;2;0;1;;
1216;339;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Radowice;objęty ograniczeniami;52.056517;15.672162;32;07.03.2020;09.03.2020;12.03.2020;P/20/11075;RT-PCR+;1;padły/padłe;1. samiec - 24 m - 50kg;1;0;0;0;;
1217;340;lubuskie;08090 Zielona Góra;0809 zielonogórski;Trzebiechów;Trzebiechów;objęty ograniczeniami;52.03617;15.742588;32;07.03.2020;09.03.2020;12.03.2020;P/20/11078;RT-PCR+;1;padły/padłe;1. samica - 24- m - 30kg;1;0;0;0;;
1218;50;podlaskie;20030 Bielsk Podlaski;2003 bielski (podlaski);Rudka;Rudka;objęty ograniczeniami;52.7448;22.7788;32;05.03.2020;05.03.2020;13.03.2020;P/20/11577;RT-PCR+;1;padły/padłe;1. samiec - 12 m - 40 kg;0;0;1;0;;
1219;51;podlaskie;20030 Bielsk Podlaski;2003 bielski (podlaski);Bielsk Podlaski;Stryki;zagrożenia;52.7789;23.0429;32;04.03.2020;04.03.2020;13.03.2020;P/20/11578;RT-PCR+;2;padły/padłe;1. samiec 12 m - 30 kg    2. samiec - 18 m - 40 kg ;0;2;0;0;;
1220;52;podlaskie;20100 Siemiatycze;2010 siemiatycki;Nurzec Stacja;Zabłocie;objęty ograniczeniami;52.500136;23.050856;32;05.03.2020;05.03.2020;13.03.2020;P/20/11586;RT-PCR+;1;odstrzelony;samiec - 36m - 69kg;0;0;0;0;;
1221;269;lubelskie;06080 Lubartów;0608 lubartowski;Uścimów;Krasne;zagrożenia;51.4323;22.9726;32;02.03.2020;02.03.2020;05.03.2020;P/20/09875;ELISA+IPT+;1;odstrzelony;samica - 36 m - 70 kg;0;0;0;0;;
1222;270;lubelskie;06150 Radzyń Podlaski;0615 radzyński;Ulan Majorat;Gąsiory;objęty ograniczeniami;51.8747;22.53583;32;02.03.2020;02.03.2020;05.03.2020;P/20/09877;ELISA+IPT+;1;odstrzelony;samiec - 48 m - 130 kg;0;0;0;0;;
1223;271;lubelskie;06020 Biłgoraj;0602 biłgorajski;Tarnogród;Luchów Górny;objęty ograniczeniami;50.3094;22.70764;32;29.02.2020;02.03.2020;06.03.2020;P/20/10373;RT-PCR+;1;padły/padłe;samiec - 48 m - 50 kg;1;0;0;0;;
1224;272;lubelskie;06020 Biłgoraj;0602 biłgorajski;Tarnogród;Luchów Górny;objęty ograniczeniami;50.32366;22.67818;32;29.02.2020;03.03.2020;06.03.2020;P/20/10373;RT-PCR+;1;padły/padłe;samica - 24 m-ce. 45 kg;0;1;0;0;;
1225;273;lubelskie;06060 Krasnystaw;0606 krasnostawski;Izbica;Orłów Murowany Kolonia;zagrożenia;50.88615;23.2008;32;28.02.2020;03.03.2020;06.03.2020;P/20/10374;RT-PCR+;1;padły/padłe;samica - 24 m-ce. 40 kg;0;0;1;0;;
1226;274;lubelskie;06060 Krasnystaw;0606 krasnostawski;Izbica;Orłów Murowany Kolonia;zagrożenia;50.88547;23.20725;32;28.02.2020;03.03.2020;06.03.2020;P/20/10374;RT-PCR+;1;padły/padłe;samica - 24 m-ce. ok. 40 kg;0;0;1;0;;
1227;275;lubelskie;06030 Chełm;0603 chełmski;Dorohusk;Barbarówka;objęty ograniczeniami;51.12558;23.74679;32;05.03.2020;05.03.2020;09.03.2020;P/20/10429;ELISA+IPT+;1;odstrzelony;samica - 24 m-ce. 60 kg;0;0;0;0;;
1228;276;lubelskie;06030 Chełm;0603 chełmski;Żmudź;Lipinki;objęty ograniczeniami;51.080439;23.75697;32;05.03.2020;05.03.2020;09.03.2020;P/20/10429;ELISA+IPT+;1;odstrzelony;samica - 12 m - 17 kg;0;0;0;0;;
1229;326/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Barczewo;Lamkowo;zagrożenia;53.9024982;20.6748872;30;11.02.2020;14.02.2020;20.02.2020;P/20/7764;RT-PCR+;2;padły/padłe;"1. samica - 36 m - 70 kg;        2. samica - 24 m-ce. 35 kg";;2
1230;327/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Kolno;Kolno;zagrożenia;53.998994;20.964986;30;10.02.2020;14.02.2020;20.02.2020;P/20/7765;RT-PCR+;1;padły/padłe;samiec - 48 m - 120 kg;1;
1231;328/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Kolno;Kolno;zagrożenia;53.988889;20.968056;30;10.02.2020;14.02.2020;20.02.2020;P/20/7764;RT-PCR+;1;padły/padłe;samiec - 6 m - 20 kg;1;
1232;329/2020;warmińsko-mazurskie;28140 Olsztyn;2814 olsztyński;Kolno;Kabiny;zagrożenia;54.004167;21.033333;30;10.02.2020;14.02.2020;20.02.2020;P/20/7764;RT-PCR+;1;padły/padłe;samiec - 48 m - 120 kg;1;
